2000
15.104662	0.000000	0.000000	0.000000	15.104662	0.000000	0.000000	0.000000	15.104662
10.960148	3.506668	13.136553	166.809032	-0.335097	0.914763	-0.225654
11.087464	9.967292	13.738122	138.549791	-0.183712	0.957618	-0.221850
10.893496	1.480630	1.627850	157.115370	0.059266	0.778908	0.624331
14.351871	13.304432	8.971179	40.274643	-0.957957	0.286527	0.014871
1.374691	4.725012	1.998998	72.798463	0.504174	-0.140901	-0.852030
9.504620	3.179567	1.880094	118.703192	-0.366603	-0.557815	-0.744610
0.438450	11.337390	9.501901	165.732371	-0.131822	0.991240	-0.008093
10.644061	6.555060	9.325401	119.333855	-0.955521	0.290529	0.050713
6.559791	11.829953	3.630163	74.579037	0.440966	0.009724	-0.897471
4.408606	5.759071	12.734386	167.864485	-0.735967	0.089045	0.671136
6.083760	10.909059	4.948928	152.391914	-0.048554	0.525809	-0.849216
10.394055	10.078082	0.041897	124.278722	0.780855	0.293640	-0.551399
0.050509	13.129509	12.086985	109.463560	-0.499377	0.456432	-0.736405
4.372777	14.742697	13.223209	65.994107	0.946619	0.178934	0.268131
10.680105	2.301878	6.272182	104.507975	-0.153046	0.336595	0.929129
12.116541	11.041551	2.009390	99.170368	0.556748	0.653445	0.512876
12.015579	2.148157	7.713337	93.485976	-0.816385	0.028861	-0.576787
12.230848	7.698028	5.671318	177.193544	-0.184285	0.973384	0.136248
11.821181	9.328360	1.968098	170.212531	-0.513907	0.850102	-0.115005
4.416144	7.267942	5.456352	171.121835	0.366866	0.242349	0.898152
2.338964	4.675769	0.641028	114.408919	0.200471	-0.499396	0.842861
14.257531	3.856740	14.384968	145.269151	0.312141	0.203176	-0.928056
13.152767	2.594810	12.423058	85.921719	-0.669831	-0.351261	0.654173
13.756022	7.471542	12.423744	101.420216	0.978194	-0.073816	-0.194132
14.261867	3.024500	12.261201	175.934792	-0.953599	0.209227	-0.216502
7.541139	0.082528	11.299896	124.899643	-0.199587	0.953049	0.227735
12.548699	15.040530	0.949224	156.351084	0.675036	0.656672	0.336317
0.901476	0.957011	6.609006	131.821689	0.003724	0.839001	-0.544118
14.573446	8.582042	14.290977	171.937739	0.831642	-0.545861	-0.102019
5.568207	10.164136	5.747301	130.832281	0.075104	-0.832974	0.548191
11.624828	14.239190	9.549479	63.980208	-0.161326	-0.952322	-0.258952
3.827059	4.925796	7.083328	58.187005	-0.885140	-0.348076	0.308822
7.774770	8.690686	3.801137	144.319542	0.191906	-0.981413	-0.000533
2.620592	11.418558	6.365559	154.493846	-0.088993	0.995106	0.042954
5.011730	13.481188	5.096612	131.971953	0.727787	-0.344116	0.593220
13.750391	1.849944	10.254983	163.713144	-0.188289	-0.974620	-0.121089
0.978992	2.757543	14.194996	123.911711	0.412083	-0.064428	-0.908865
0.676629	10.156938	12.887063	104.555137	0.398859	-0.264103	-0.878158
